LAMMPS data file via write_data, version 24 Mar 2022, timestep = 500000

16000 atoms
2 atom types
8000 bonds
1 bond types

-31.07415 31.07415 xlo xhi
-31.07415 31.07415 ylo yhi
-31.07415 31.07415 zlo zhi

Masses

1 15.999
2 2.016

Atoms # full

7176 3588 2 0.38 -20.903758073758713 -29.1402270079922 -25.375297177387427 5 -2 11
1980 990 2 0.38 -10.859484309447136 -27.29591040999339 -27.823097694054947 -13 7 11
15536 7768 2 0.38 -0.762264043749635 -28.922195376874125 -16.34582174361236 -3 -1 -2
8064 4032 2 0.38 -17.818172211411753 -25.775131598839636 -23.374358490820562 0 -6 2
8063 4032 1 -0.38 -17.4833094326155 -26.67303546536203 -23.0886427449341 0 -6 2
1742 871 2 0.38 -24.95813608212672 -8.793811553998149 -15.96618513730772 -8 3 -1
1740 870 2 0.38 -13.656852546893631 -1.0972026053374506 -18.652550254299168 -6 -7 4
13008 6504 2 0.38 -15.224601436816235 -14.25011333919536 -29.341920288445074 4 -12 8
8060 4030 2 0.38 -21.687970917593965 -26.177516982226717 -27.274458589648372 -1 2 -1
8059 4030 1 -0.38 -22.097172223524254 -26.733796853000207 -26.551197275545064 -1 2 -1
7854 3927 2 0.38 -18.717281945603126 -26.10316293392928 -26.10506577926923 0 -1 -4
10306 5153 2 0.38 -16.75937764614156 -23.296624265293246 -26.38957721810862 -1 -1 7
13111 6556 1 -0.38 -15.75322040361991 -28.681050718275657 -28.027122288995454 -6 2 -10
291 146 1 -0.38 -14.933484807400939 -30.201453286676365 -25.372750968992452 1 -5 5
14208 7104 2 0.38 -1.892878609871847 -4.474986182020848 -29.927216462385644 -6 -7 3
9250 4625 2 0.38 -15.648292920443122 -30.09310670781054 -22.494962636306354 1 2 -7
8676 4338 2 0.38 -13.912387919171165 -19.656952453275093 -30.33989589483806 0 -1 2
15901 7951 1 -0.38 -3.5721028120390925 -2.9894357235449767 -28.180319051032633 -9 5 1
14062 7031 2 0.38 -15.611963647701078 -26.10047730542294 -28.670391948570533 5 -1 0
14061 7031 1 -0.38 -15.470179809793349 -25.270859517142384 -29.210421182269044 5 -1 0
8528 4264 2 0.38 -0.7846535493180009 -23.507305507322233 -30.90603310850674 -4 4 -4
8480 4240 2 0.38 -28.802473909540037 -1.202802539180839 -28.304347525399216 1 -10 6
7656 3828 2 0.38 -30.47878451522694 -0.7569706043303469 -22.227002559402308 -4 5 8
14843 7422 1 -0.38 -14.85973690871758 -27.420017933601937 -24.131902356210844 0 5 0
15712 7856 2 0.38 -19.31647375645127 -26.801151426779505 -29.671114259170153 -3 -2 2
2193 1097 1 -0.38 -27.302211274102863 -20.661085435109644 -28.60929251705236 -4 -3 2
13112 6556 2 0.38 -15.00949571216058 -29.23496460451585 -27.65288816104306 -6 2 -10
14844 7422 2 0.38 -14.98484069997479 -26.49584633088365 -23.77099411199211 0 5 0
7853 3927 1 -0.38 -18.471497038837274 -26.958052428486845 -26.561961349726257 0 -1 -4
15711 7856 1 -0.38 -19.077883476254126 -26.06360896457481 -30.30286086289127 -3 -2 2
15583 7792 1 -0.38 -8.213924952638793 -27.522062662088953 -26.427995237249625 3 -2 -4
10571 5286 1 -0.38 -7.009862561276212 -28.191277057852133 -29.981045054735187 1 5 -7
6512 3256 2 0.38 -13.738629825375014 -26.750726364467415 -26.124178484943986 1 0 -5
6511 3256 1 -0.38 -13.685841028830525 -27.183729626582448 -27.024023220371415 1 0 -5
9237 4619 1 -0.38 -9.789668441438193 -27.45611899323866 -30.146022959283638 6 6 2
7583 3792 1 -0.38 -6.519936941104741 -25.54265891706596 -24.790333481035017 -3 1 -7
7584 3792 2 0.38 -5.6015039826850055 -25.147207292953677 -24.800278608306808 -3 1 -7
8218 4109 2 0.38 -19.690429083676573 -0.6609735953751458 -17.546236138864597 -10 3 3
4755 2378 1 -0.38 -12.298322096686258 -25.789939361186264 -29.142641997822526 0 -7 7
15054 7527 2 0.38 -5.478626356750661 -14.86424984901148 -17.768558256126056 1 -2 -1
2944 1472 2 0.38 -0.9467696808970398 -0.02282825299868295 -21.868411115672746 -2 4 1
11731 5866 1 -0.38 -8.639783358801381 -29.232087419059127 -22.743395961867524 -1 0 -5
10008 5004 2 0.38 -25.69083977552709 -1.9542410662426881 -18.056992176062238 0 -11 2
9825 4913 1 -0.38 -12.085725707357556 -28.388061466534555 -23.883800981280295 -11 -2 2
1023 512 1 -0.38 -23.636409652361934 -21.719030758650167 -30.15376287563215 -2 17 -10
8696 4348 2 0.38 -6.697220325006399 -17.53739032576586 -29.97632955458899 1 -3 12
10572 5286 2 0.38 -7.728840977062703 -28.404348118985773 -30.642611488679133 1 5 -7
9887 4944 1 -0.38 -12.839718083195649 -25.26666269077735 -24.84487227755347 -3 -1 -1
9260 4630 2 0.38 -7.314734623166861 -23.519007168801814 -25.68835958034916 -2 0 -5
9888 4944 2 0.38 -13.220647799915142 -25.253634184345092 -23.920360125945738 -3 -1 -1
4176 2088 2 0.38 -3.914171288788148 -7.385726023388393 -30.08751792662527 -4 -1 1
13007 6504 1 -0.38 -15.552848116167588 -14.686155284285718 -30.179846777444617 4 -12 8
15532 7766 2 0.38 -0.9778934593465702 -1.1881786986187939 -27.17011971202182 -4 0 2
1629 815 1 -0.38 -4.77378248338446 -24.64539375945225 -31.008423482639106 0 1 6
9717 4859 1 -0.38 -5.276526074099274 -26.976891541904386 -27.459599448354215 -9 4 -3
7545 3773 1 -0.38 -7.90355583645983 -26.73889348669287 -21.02325182679707 -9 -1 2
7546 3773 2 0.38 -7.579138036269982 -27.502003183052736 -21.582194204420684 -9 -1 2
15733 7867 1 -0.38 -2.708446730328698 -26.784532868213716 -23.45859259377433 2 11 1
9718 4859 2 0.38 -5.929994649317376 -27.720209550910234 -27.316572425737363 -9 4 -3
10716 5358 2 0.38 -3.6209349070547 -23.97810228698525 -27.07355762824732 -8 2 1
3800 1900 2 0.38 -1.9677171890517204 -29.539610632569257 -25.72939092925824 -10 -5 -9
10715 5358 1 -0.38 -4.308904016225179 -23.855320397802608 -26.358279304836763 -8 2 1
15734 7867 2 0.38 -2.622369364354405 -26.086811779605636 -22.74741366014339 2 11 1
8682 4341 2 0.38 -12.781074570790095 -7.582020466242317 -28.90610514948279 1 -5 -5
5011 2506 1 -0.38 -21.57045741523412 -1.5487515101802642 -16.955552972915598 10 4 7
9643 4822 1 -0.38 -5.753041248504396 -29.26209651451748 -25.138974277758212 -2 -6 8
3279 1640 1 -0.38 -17.361783095687883 -0.3800818336389466 -30.92855766879614 -4 -2 -9
3234 1617 2 0.38 -5.470414272126102 -22.37743137810312 -28.98140711276687 1 3 -3
3799 1900 1 -0.38 -1.6773898088266928 -29.995499268401648 -24.88803822113609 -10 -5 -9
15593 7797 1 -0.38 -7.220012128020916 -24.800482382113152 -27.68449556066521 0 -5 2
3567 1784 1 -0.38 -1.8320484753772308 -27.117954653564787 -30.147027609859148 -1 -5 -1
13987 6994 1 -0.38 -23.388776464985902 -19.745079859169515 -16.724433213190906 -5 -2 3
3568 1784 2 0.38 -1.5621441803969582 -28.04935168830935 -30.391262727190817 -1 -5 -1
3458 1729 2 0.38 -24.029795489919678 -25.650107193241837 -27.82263215356554 -2 8 -5
3723 1862 1 -0.38 -29.578371713546666 -23.4774488885341 -29.098411430390513 3 -3 4
3724 1862 2 0.38 -28.999778424738818 -24.292587599151922 -29.07050771574279 3 -3 4
11529 5765 1 -0.38 -27.0000412510165 -21.743803952025168 -24.997497590668182 3 5 -7
11530 5765 2 0.38 -26.7027126078171 -21.385900366672118 -24.112341873031706 3 5 -7
805 403 1 -0.38 -25.21414929320376 -22.73938486859666 -27.402003126949396 4 4 1
5921 2961 1 -0.38 -30.747575097533986 -20.614764927007588 -28.396660628448213 1 6 9
9934 4967 2 0.38 -23.63994248250981 -20.691709665909134 -25.230316178504044 -5 9 0
806 403 2 0.38 -25.6737642154996 -22.01514576445537 -26.887969060379586 4 4 1
4386 2193 2 0.38 -25.99538953508704 -19.036727939071437 -27.197575677118937 -1 4 1
4385 2193 1 -0.38 -25.910578216707037 -18.771458403883752 -26.237139411747044 -1 4 1
4327 2164 1 -0.38 -26.282917319363644 -24.616712399112657 -21.592647612870685 9 -5 6
14422 7211 2 0.38 -28.18459197555717 -20.3412399471111 -21.384935909200184 6 -9 -1
9438 4719 2 0.38 -18.00646887526588 -29.138224324572345 -25.958136485420543 1 7 1
7246 3623 2 0.38 -29.239284093244823 -13.56762583898889 -21.254957303794228 -4 0 1
6629 3315 1 -0.38 -30.630420222981336 -16.942752209478947 -17.42528569786138 -5 -1 -6
13030 6515 2 0.38 -8.309251959869872 -6.680067928397931 -22.5078302638725 -1 10 4
5796 2898 2 0.38 -30.04682411489567 -15.178672507733431 -23.767260666659478 4 -2 4
14421 7211 1 -0.38 -29.001944653644866 -20.587255024324417 -21.905906323193193 6 -9 -1
9807 4904 1 -0.38 -5.111504539365479 -0.6354646326944687 -22.06522713790902 0 0 -2
15763 7882 1 -0.38 -1.097493638847545 -9.485044492917199 -21.453620243353896 -2 -1 8
3457 1729 1 -0.38 -24.991202671649077 -25.646783112347556 -27.547522849899195 -2 8 -5
8155 4078 1 -0.38 -19.810705119569068 -25.42959662790421 -24.375028872076463 -6 -3 -11
8156 4078 2 0.38 -20.72941707806044 -25.036991787442048 -24.41780467649002 -6 -3 -11
3437 1719 1 -0.38 -22.728055772012805 -20.21979655192862 -27.522633661152245 -4 -5 9
11928 5964 2 0.38 -23.495849420084905 -23.459003152065222 -27.9776508729106 -6 8 -2
9933 4967 1 -0.38 -24.016986215167925 -21.485128810683488 -24.752483484737436 -5 9 0
655 328 1 -0.38 -19.774130464141006 -24.440712994473916 -27.333893543774238 2 1 -3
656 328 2 0.38 -19.306356472195887 -23.55777576946201 -27.29377750630972 2 1 -3
11927 5964 1 -0.38 -22.60610784575424 -23.847459939086875 -28.21736090855679 -6 8 -2
15363 7682 1 -0.38 -18.399492038641274 -0.27597487808909926 -22.082230234924012 -2 -6 1
9119 4560 1 -0.38 -22.179024907821482 -17.90444891615467 -24.89245896800779 1 1 1
9120 4560 2 0.38 -21.29521565134375 -18.34519840917717 -25.04936441898735 1 1 1
15677 7839 1 -0.38 -13.347716730674868 -0.06362758999762919 -21.196382272671396 2 2 -1
8217 4109 1 -0.38 -18.93282312124789 -0.01789952364592204 -17.657990030721766 -10 3 3
15644 7822 2 0.38 -19.269576564089633 -21.49585333316185 -28.805621136927407 -10 -2 -3
7977 3989 1 -0.38 -18.385907391871857 -22.06985233627892 -22.50288355970526 -3 -3 2
9354 4677 2 0.38 -20.865808429894727 -10.481208759006428 -31.041442963320037 -3 3 1
7978 3989 2 0.38 -17.74531134323563 -21.374047711102747 -22.827678622590774 -3 -3 2
15643 7822 1 -0.38 -20.24528869385074 -21.404969673716145 -28.606308019664784 -10 -2 -3
3438 1719 2 0.38 -21.822597669121617 -20.636351490745703 -27.60404195859169 -4 -5 9
5375 2688 1 -0.38 -18.004252813618795 -23.492092071898146 -29.605271551693324 -4 -2 -4
10305 5153 1 -0.38 -17.06096963129204 -24.247775714395598 -26.323601226062415 -1 -1 7
5376 2688 2 0.38 -18.52401929290565 -24.316364070786793 -29.82981110141026 -4 -2 -4
10977 5489 1 -0.38 -16.30424210664859 -0.6327905201903689 -15.96881953651874 4 -2 0
6420 3210 2 0.38 -15.47716910796978 -23.421276886245035 -23.608139399381482 1 -2 -1
6419 3210 1 -0.38 -15.46770257713005 -24.41487715516402 -23.49558434935877 1 -2 -1
4644 2322 2 0.38 -17.991105310166038 -20.212424420669375 -30.902246475723786 -4 0 -3
6862 3431 2 0.38 -15.668546216497791 -23.326122031256933 -29.581799424128004 4 1 -6
4052 2026 2 0.38 -11.817664700175168 -22.12857249343768 -21.470455656849026 6 7 -5
6861 3431 1 -0.38 -15.305960373858456 -22.40131936159157 -29.466597764932995 4 1 -6
2402 1201 2 0.38 -12.85022099555999 -19.649571416996807 -24.050320926276008 -3 0 -6
3917 1959 1 -0.38 -14.81556650291752 -19.916499856873124 -27.474166319694294 -9 -1 -6
3918 1959 2 0.38 -14.768772508674518 -20.641939866866284 -28.160859049696462 -9 -1 -6
2401 1201 1 -0.38 -12.86667062088925 -18.689303099399922 -23.77172854187156 -3 0 -6
4463 2232 1 -0.38 -12.751904580127665 -18.303280348624863 -29.66048516331734 4 2 -5
4643 2322 1 -0.38 -17.813054959449715 -20.183597162858376 -29.918647697838708 -4 0 -3
10367 5184 1 -0.38 -16.626791495492046 -15.958605793159006 -25.54747241451817 -2 8 1
5930 2965 2 0.38 -14.661924435734331 -23.80682652419651 -26.994381046135963 1 -3 1
5929 2965 1 -0.38 -14.54445905136699 -23.059672577177484 -26.340192389945944 1 -3 1
10368 5184 2 0.38 -16.682916504306398 -16.876583035446625 -25.940113916557365 -2 8 1
4051 2026 1 -0.38 -12.809216690361053 -22.00745830434844 -21.424023928782134 6 7 -5
11341 5671 1 -0.38 -10.286540122209054 -23.260274018671446 -25.47397986251148 2 -5 2
11342 5671 2 0.38 -10.703589026659614 -22.876832333063888 -24.649939520848616 2 -5 2
12615 6308 1 -0.38 -12.194365152214695 -21.64389028394636 -27.871993699935665 5 -5 -3
12616 6308 2 0.38 -11.844060620916691 -21.98563889098154 -28.74405685268875 5 -5 -3
6547 3274 1 -0.38 -10.096810689163538 -25.151157629471783 -27.4144975295382 -4 3 -9
6548 3274 2 0.38 -9.780543195501771 -24.538682996441977 -26.690032628726566 -4 3 -9
3994 1997 2 0.38 -12.681099276094374 -22.120417404949155 -25.62208254352926 3 8 3
3993 1997 1 -0.38 -12.571106378269704 -21.46955007028456 -24.870901355108085 3 8 3
8611 4306 1 -0.38 -5.440678478015971 -20.220793051120996 -25.905069483980423 2 -2 1
8612 4306 2 0.38 -5.280735931007775 -20.677520973709026 -25.029961710355696 2 -2 1
10286 5143 2 0.38 -25.801514341764353 -0.010451920736746913 -27.866881419270154 -2 -8 -3
9500 4750 2 0.38 -8.461406107065532 -21.511735547363962 -24.251308663500307 2 -2 7
4879 2440 1 -0.38 -9.898341302696661 -18.593704019334496 -30.233156558086414 -1 -1 -1
9499 4750 1 -0.38 -9.016630339485136 -20.746694123712615 -23.925060907658576 2 -2 7
9259 4630 1 -0.38 -7.405270110764307 -22.531760784688874 -25.557410841968075 -2 0 -5
5795 2898 1 -0.38 -30.68758777819524 -15.15326304985518 -24.534578188227705 4 -2 4
7659 3830 1 -0.38 -0.46512945075165746 -23.024718159969186 -28.34527529184202 6 2 2
15364 7682 2 0.38 -17.421270616125675 -0.11555750163136713 -22.21394619137642 -2 -6 1
438 219 2 0.38 -10.89618811950782 -15.616650514268489 -30.622848223437444 -1 1 -6
9305 4653 1 -0.38 -3.75905523260432 -1.828487391765341 -15.99158181296406 7 -3 -8
5945 2973 1 -0.38 -2.964638273137972 -24.906399365322393 -28.77716516361355 -4 2 6
5946 2973 2 0.38 -2.4862579674611514 -25.73779259342288 -29.059897008501906 -4 2 6
11902 5951 2 0.38 -4.8926580075634725 -10.00685246453095 -29.38690123948025 5 -3 6
8479 4240 1 -0.38 -29.06869572976712 -1.4043996518035673 -27.36175355952142 1 -10 6
10186 5093 2 0.38 -5.083973362137054 -18.849532383261547 -29.54549495770227 1 1 -5
11921 5961 1 -0.38 -1.8540392331267188 -20.675890099207642 -19.004505923571426 -5 -2 5
34 17 2 0.38 -2.586507714489152 -21.540199170434658 -30.334603053303155 3 5 -1
10185 5093 1 -0.38 -4.671817562721908 -19.433486418156594 -28.846120058039233 1 1 -5
33 17 1 -0.38 -3.231908937094994 -22.0555421574704 -29.770796057633852 3 5 -1
2104 1052 2 0.38 -7.27692371573698 -20.6068832980289 -27.84535658624956 0 -2 -2
10007 5004 1 -0.38 -24.98209134247605 -1.9110450099893617 -17.352854881439775 0 -11 2
10638 5319 2 0.38 -5.725587739286265 -21.15740758013019 -21.81745336630321 -1 -3 -2
15594 7797 2 0.38 -7.057759024587191 -25.715406239246875 -28.054073984483992 0 -5 2
989 495 1 -0.38 -2.193122326110357 -21.686444746441758 -26.29638444894172 2 0 7
990 495 2 0.38 -2.1727914946144975 -20.687031691034626 -26.26882147951628 2 0 7
6123 3062 1 -0.38 -3.804219556580731 -18.438792254110332 -24.03028618392625 3 -2 2
15887 7944 1 -0.38 -0.17140691797203414 -12.549204199537403 -16.446259758472877 0 3 4
14615 7308 1 -0.38 -5.303130620425835 -24.80117801629319 -21.87443362017168 -5 4 3
14616 7308 2 0.38 -5.79065827849327 -24.693097605861077 -21.008041575939636 -5 4 3
6124 3062 2 0.38 -3.1818955975247 -19.07888582242985 -23.579739293834045 3 -2 2
923 462 1 -0.38 -1.6203881967501448 -19.33798525626667 -27.666386836831112 -5 5 7
1144 572 2 0.38 -0.04563534685820818 -20.467296371751047 -30.202031504233393 0 0 0
9463 4732 1 -0.38 -26.150514473710125 -11.144896269789584 -30.148182188128146 0 9 -2
12695 6348 1 -0.38 -0.13742326362528343 -24.991711303100224 -16.173091696989093 7 3 3
2182 1091 2 0.38 -10.827414212547222 -0.15745377510357733 -25.279242850385657 0 -4 1
3045 1523 1 -0.38 -9.247991050628151 -15.208153092020163 -30.22830985180258 1 -5 -7
1497 749 1 -0.38 -0.9942927739426572 -18.861033372484094 -24.97392728608899 -9 5 -2
10377 5189 1 -0.38 -24.637458375104288 -18.23961543018351 -28.93413405961446 4 2 -4
12965 6483 1 -0.38 -28.939317269283222 -18.006928063113012 -27.790129442244282 9 4 -8
10378 5189 2 0.38 -24.383805072119824 -18.846205107508705 -29.687598068967816 4 2 -4
1788 894 2 0.38 -25.461565102961586 -15.922089135403647 -26.313517364976168 5 3 -3
12966 6483 2 0.38 -29.533700326092898 -18.72718624865001 -27.43244741342032 9 4 -8
9812 4906 2 0.38 -3.574037071099601 -23.630111006023153 -24.44373669674715 -5 2 -2
1787 894 1 -0.38 -24.98043600286298 -15.80553690570074 -25.444650581831674 5 3 -3
3010 1505 2 0.38 -30.236203246488998 -12.33596819324112 -29.149065337745945 1 4 2
3009 1505 1 -0.38 -29.24811345831036 -12.319147487648728 -29.302021226752498 1 4 2
9464 4732 2 0.38 -27.126036801749166 -11.35246559491428 -30.07558134056731 0 9 -2
15891 7946 1 -0.38 -0.6496231216566445 -0.9936042541553882 -29.248850821937374 -4 -2 -3
7245 3623 1 -0.38 -29.720312759184306 -14.305741073907873 -21.728027959029937 -4 0 1
1830 915 2 0.38 -23.823951669249052 -12.766965639770119 -24.44573666937409 4 -5 -6
6961 3481 1 -0.38 -24.68379338963914 -14.724193221188719 -28.488498597834024 -8 6 7
4684 2342 2 0.38 -17.976916269054684 -20.43283420165461 -26.183199764678193 -4 3 1
4683 2342 1 -0.38 -17.761501016524853 -21.35301834715643 -26.51008827938516 -4 3 1
15477 7739 1 -0.38 -21.01628833183859 -18.32599850368523 -30.638529980528126 -12 2 -1
3014 1507 2 0.38 -22.98360716417973 -8.052325854562733 -30.639671458405864 1 5 4
15148 7574 2 0.38 -23.47564793654019 -12.042112191571242 -26.886029478632175 2 -2 -1
15147 7574 1 -0.38 -22.512363447040084 -12.308226979629604 -26.921600221430495 2 -2 -1
8636 4318 2 0.38 -19.421810856658347 -18.239504196405754 -27.844692059132356 -2 8 6
8635 4318 1 -0.38 -20.135055737803416 -18.049653598361115 -27.16997849249367 -2 8 6
11591 5796 1 -0.38 -22.20071874210644 -15.89541654065229 -27.126803000800884 0 7 -8
15533 7767 1 -0.38 -21.06773552905123 -14.052775417418426 -25.178060898090198 0 -5 2
972 486 2 0.38 -20.899252204025323 -11.742959559067454 -27.538260016036762 0 -3 3
971 486 1 -0.38 -20.06255256832773 -11.206423059018896 -27.648087147879625 0 -3 3
99 50 1 -0.38 -15.004050126794917 -3.6840333987541283 -16.49067654710003 -6 -1 7
6426 3213 2 0.38 -12.583649530072229 -2.3704608183970546 -29.427192926318643 -6 5 -1
6962 3481 2 0.38 -25.115873035157755 -13.843321692934996 -28.295179465552525 -8 6 7
11592 5796 2 0.38 -21.86632719353897 -16.77090740384481 -27.475655013702912 0 7 -8
1829 915 1 -0.38 -24.347690380839822 -13.388527410058224 -23.863191820795493 4 -5 -6
7363 3682 1 -0.38 -23.31389643065616 -5.1117794513991495 -15.883638625061623 6 0 9
1143 572 1 -0.38 -0.7079380829491146 -21.076934456224304 -30.63757265818171 0 0 0
4464 2232 2 0.38 -11.785405892865933 -18.433872031088555 -29.881449590643868 4 2 -5
797 399 1 -0.38 -18.5263584540867 -15.197519150698803 -27.76674646573773 8 1 -1
798 399 2 0.38 -18.791853083420875 -14.390785452197187 -27.238832615709516 8 1 -1
13415 6708 1 -0.38 -17.966020468248537 -18.934450557726414 -25.055282790742165 3 4 2
13416 6708 2 0.38 -18.287433362776213 -18.42562346471 -24.25666673695549 3 4 2
1302 651 2 0.38 -30.961042321126445 -16.004421891793875 -28.798031503666497 -3 3 1
6027 3014 1 -0.38 -26.714594880670422 -21.94799262488284 -15.755969005446532 6 -1 -1
14995 7498 1 -0.38 -3.0306325004526866 -0.9186947645869707 -30.943262456943415 0 -5 -1
7986 3993 2 0.38 -16.143147813038336 -18.48918531855539 -29.63626453971141 1 7 3
7985 3993 1 -0.38 -16.312923004204997 -17.683940221855234 -29.06814882145249 1 7 3
15850 7925 2 0.38 -14.819936248811489 -14.941092284980048 -26.97906990922365 5 -2 -3
15849 7925 1 -0.38 -14.180411753675804 -14.35090923279723 -27.47170775479299 5 -2 -3
12224 6112 2 0.38 -17.01507232090258 -11.708361526731162 -28.911540157674626 1 1 -1
12223 6112 1 -0.38 -16.105429526621943 -11.784104575843102 -28.503113262081317 1 1 -1
437 219 1 -0.38 -11.825957720991516 -15.400758499641523 -30.921040951338796 -1 1 -6
9385 4693 1 -0.38 -10.54222550325744 -15.445791146121074 -26.835278425423937 -1 -9 0
9386 4693 2 0.38 -10.990936065404064 -16.208599116462707 -27.300876832849877 -1 -9 0
2449 1225 1 -0.38 -23.520651260208954 -6.4328830491147855 -30.408020403815026 -5 7 1
1132 566 2 0.38 -14.07739476151439 -17.59952001583779 -27.61047398812587 -6 -2 2
1131 566 1 -0.38 -13.463258573917232 -17.211226258519424 -26.923404419142507 -6 -2 2
15 8 1 -0.38 -10.507553324897568 -18.767904580907363 -26.815563520446123 4 0 3
16 8 2 0.38 -9.809954911607758 -19.431203708487182 -27.08646970090659 4 0 3
7024 3512 2 0.38 -7.849232357162343 -29.86095729713443 -16.291962254264092 6 8 1
6285 3143 1 -0.38 -10.44777842759061 -1.2641594828719462 -22.32022802935267 -3 3 9
3935 1968 1 -0.38 -2.5598004080247456 -16.772934361187193 -26.69967006938838 0 -1 6
4880 2440 2 0.38 -9.073672627501539 -19.021377738149415 -30.603313611776713 -1 -1 -1
4845 2423 1 -0.38 -6.535233694037103 -17.400503841807804 -25.447072529545217 1 -5 6
4846 2423 2 0.38 -6.012777355828455 -16.754205727614462 -24.890891273809437 1 -5 6
2103 1052 1 -0.38 -8.157347905073232 -20.245353135156055 -27.538519303132293 0 -2 -2
1688 844 2 0.38 -6.00288765447336 -30.605435984490818 -17.673839825680137 4 3 0
2354 1177 2 0.38 -8.694026450540992 -18.633182691263485 -22.413255769389263 3 2 5
11753 5877 1 -0.38 -1.734260632736985 -25.963554364835947 -25.906504468645835 7 -7 1
8715 4358 1 -0.38 -4.3553554594098305 -16.474494866465932 -29.202925196512577 -7 -7 -6
4836 2418 2 0.38 -5.272834616029565 -14.316732186398886 -29.232804339693452 3 1 9
2364 1182 2 0.38 -6.972051514747057 -17.4170330243874 -27.13616151754592 2 2 1
2363 1182 1 -0.38 -7.129253849392035 -17.34604726750339 -28.12117337389632 2 2 1
4835 2418 1 -0.38 -6.078883954468137 -14.210091696935852 -29.814965794304886 3 1 9
342 171 2 0.38 -8.843926242749042 -14.874714273438022 -26.087223556363114 -1 1 2
341 171 1 -0.38 -7.911169585827082 -14.877429764441818 -25.726728823753266 -1 1 2
10936 5468 2 0.38 -25.025890563607422 -26.704786764879987 -30.989286343099856 5 -3 -6
